degree distribution (probability density function of the degree in logarithmic bins) 
7.27273	0.14803
9.25	0.0888042
11.5	0.054939
13.5714	0.0528704
17.125	0.0249207
20.8	0.0128477
25.1818	0.023315
29.3333	0.0104901
34.5	0.00288432
42.75	0.00475838

degree distribution (degree-occurrences) 
7	0.16
8	0.06
9	0.12
10	0.04
11	0.06
12	0.06
13	0.08
14	0.04
15	0.02
16	0.02
17	0.03
18	0.03
20	0.02
21	0.02
22	0.01
23	0.01
24	0.01
25	0.04
26	0.05
28	0.03
29	0.01
31	0.01
32	0.01
34	0.01
35	0.01
40	0.02
43	0.01
48	0.01


--------------------------------------
community distribution (size-occurrences)
24	0.333333
28	0.333333
48	0.333333


--------------------------------------
mixing parameter
0.125	0.01
0.272727	0.02
0.285714	0.06
0.307692	0.03
0.333333	0.12
0.354361	0.07
0.373864	0.1
0.385954	0.12
0.400435	0.15
0.415164	0.08
0.432444	0.18
0.458042	0.06

--------------------------------------
