953	969
235	918
450	843
529	907
587	848
691	905
751	956
508	969
131	982
649	679
728	972
781	835
49	391
885	892
482	916
788	959
380	905
807	972
22	931
347	499
600	679
672	784
536	923
682	977
520	915
649	800
552	867
354	394
593	905
376	907
813	908
343	730
563	733
573	926
256	990
149	864
278	749
295	918
929	975
10	934
533	975
216	810
147	939
205	917
783	857
807	985
774	808
143	416
883	980
354	865
841	983
546	577
496	985
978	988
678	696
875	981
70	584
512	929
773	970
556	972
196	400
234	692
467	634
236	472
576	806
884	922
560	983
407	475
458	935
632	822
857	940
428	763
488	585
606	806
685	870
363	819
817	989
643	873
808	940
305	814
238	824
750	935
925	936
106	375
947	991
229	940
738	817
946	995
5	966
165	955
844	984
819	927
851	879
923	984
653	894
446	830
449	835
757	951
627	878
849	954
122	854
631	997
750	948
824	897
289	738
435	792
374	782
830	833
544	964
571	838
700	723
736	905
515	906
427	564
492	666
263	843
268	921
548	975
804	901
389	659
601	838
17	787
210	687
825	960
481	921
322	376
681	952
860	954
464	954
901	955
385	395
832	855
651	780
904	960
837	970
427	806
110	870
655	670
316	975
125	212
322	726
489	903
181	521
709	906
931	955
790	979
950	968
50	977
672	731
806	960
85	934
346	975
943	965
313	798
299	634
147	994
904	973
100	690
394	871
938	971
570	575
813	976
563	801
403	583
755	971
908	984
787	923
861	872
129	465
371	981
882	931
679	868
370	756
375	871
862	989
466	989
507	761
391	815
644	995
773	917
470	879
270	296
747	864
255	927
236	648
477	774
370	648
301	814
609	930
686	884
873	976
553	769
445	943
882	944
539	807
706	984
558	820
750	990
606	982
680	931
427	485
960	985
671	882
762	1000
574	949
641	710
627	812
346	533
557	716
245	895
548	667
713	1000
845	890
583	890
187	890
617	888
395	775
689	764
419	903
441	662
821	883
143	968
633	832
738	885
476	885
22	449
858	950
42	135
525	777
390	552
376	654
69	911
480	482
416	955
8	901
531	942
242	839
564	890
154	726
369	614
608	896
737	781
286	616
681	886
923	944
601	893
143	981
531	834
603	673
167	786
621	727
934	958
404	729
786	794
538	729
307	796
97	986
876	953
432	976
144	280
116	447
718	781
489	958
420	858
640	861
841	851
268	989
390	686
560	609
587	971
210	984
168	987
894	899
302	987
93	584
161	984
480	966
172	584
774	918
908	918
506	874
607	926
109	915
233	456
491	980
348	931
155	802
545	987
639	851
107	761
5	713
643	741
822	972
789	795
560	743
343	974
238	692
780	975
959	977
727	856
484	869
377	477
19	769
836	991
734	980
627	854
560	864
431	942
348	944
323	362
149	1000
842	927
487	995
13	816
385	947
439	695
650	878
502	714
741	996
378	944
441	475
808	942
935	983
544	832
604	883
227	896
120	770
395	480
317	826
726	994
564	932
275	829
338	885
238	947
544	953
819	929
511	776
678	953
478	599
309	827
59	652
708	832
749	833
243	961
298	668
518	937
573	607
215	899
578	951
173	902
677	701
56	88
252	966
934	1000
109	365
133	722
927	997
383	604
30	974
11	732
483	956
633	900
476	953
118	979
374	676
791	964
739	774
909	956
513	956
3	625
70	386
691	962
462	910
901	957
15	864
794	831
235	867
163	964
366	798
619	978
264	521
266	567
304	859
772	964
651	903
477	750
353	980
172	639
880	911
892	965
778	863
841	919
794	844
202	932
422	972
21	628
554	862
399	988
493	852
567	801
727	790
878	922
778	984
745	807
957	986
528	809
896	976
693	913
734	914
271	924
428	578
801	860
94	998
162	873
649	991
652	737
96	519
555	804
285	943
637	873
752	860
86	999
667	981
226	750
40	65
391	817
759	984
616	935
253	883
555	925
558	930
618	981
84	293
20	766
120	475
768	925
861	887
740	826
671	992
605	638
926	989
15	543
372	817
437	946
220	948
435	836
944	979
132	835
761	777
879	998
912	946
824	833
736	949
142	476
956	989
111	897
615	659
124	836
215	954
844	933
195	487
90	959
527	960
879	890
175	774
409	712
923	933
160	910
944	992
316	669
462	952
733	957
777	1000
895	955
110	914
110	685
330	954
242	841
930	949
14	159
268	978
18	803
78	854
642	896
124	970
881	949
344	973
234	549
552	858
225	500
675	965
246	788
196	967
108	854
709	963
728	976
712	968
786	917
343	842
128	688
45	919
105	970
779	914
443	965
713	789
360	930
640	984
244	984
693	847
505	796
362	976
95	632
348	812
408	863
892	912
487	863
795	979
509	622
970	980
712	981
808	918
868	969
257	815
764	848
609	974
461	810
655	861
204	925
966	982
565	638
778	931
864	971
662	985
244	997
192	807
560	974
183	987
486	759
351	571
530	802
623	764
125	753
47	833
597	977
836	993
674	931
935	972
546	931
810	977
216	238
465	942
248	944
560	987
519	949
324	939
458	939
898	982
942	988
553	947
157	947
639	987
513	582
551	874
812	878
951	993
674	944
80	434
627	869
995	999
425	654
750	939
810	990
55	791
886	948
927	986
297	590
85	670
668	762
411	840
461	957
543	996
923	988
501	999
532	837
339	442
8	837
814	937
318	770
791	953
629	891
152	966
793	999
591	784
117	901
602	650
781	881
404	665
288	719
675	899
876	889
578	966
471	840
355	894
112	907
453	971
635	719
547	835
621	784
170	848
626	899
409	901
73	915
702	894
251	958
344	920
171	440
809	956
904	964
582	913
315	569
256	928
765	805
706	841
257	749
739	789
832	980
408	918
301	792
609	908
53	461
281	813
792	800
541	629
799	924
90	464
898	903
664	736
414	561
584	972
264	765
140	995
542	975
179	923
910	913
899	983
255	918
912	922
972	973
301	805
158	985
810	911
452	937
892	980
363	865
924	932
808	986
882	935
968	975
546	986
164	655
516	814
516	585
479	932
102	945
759	986
762	991
458	765
310	601
79	180
184	233
392	411
590	884
493	988
190	950
754	992
863	935
546	999
384	937
167	185
180	878
273	840
326	932
667	996
381	602
9	996
205	413
740	949
481	954
489	586
814	871
580	704
328	897
111	899
592	943
132	958
930	938
522	884
341	543
816	836
332	723
626	941
258	545
373	495
483	892
906	995
617	892
6	967
123	320
656	820
587	720
881	938
738	889
182	671
25	953
346	779
594	615
612	669
515	965
154	959
517	782
709	952
520	787
272	722
450	957
21	551
269	387
890	1000
86	451
600	901
58	618
218	570
74	562
131	867
781	949
318	959
621	731
423	975
758	965
832	914
338	379
472	608
725	788
334	903
119	749
895	970
628	855
91	916
489	962
406	927
739	844
683	912
862	914
399	924
922	965
553	573
10	819
660	901
519	925
252	581
417	914
899	917
128	811
959	968
978	981
141	750
320	981
834	973
493	680
190	871
314	937
575	978
660	793
868	971
871	976
414	737
924	987
676	922
643	745
426	747
329	814
394	943
213	868
595	933
188	286
400	465
28	822
625	812
64	479
776	981
509	866
508	641
274	999
287	938
567	992
553	828
662	1000
641	648
516	882
736	885
199	946
543	756
689	810
914	928
775	998
682	770
508	654
893	990
442	825
166	890
823	931
969	985
124	664
509	1000
527	788
93	267
310	790
698	872
791	834
36	901
495	957
572	652
11	615
539	1000
351	949
730	945
187	962
624	963
37	200
943	945
263	957
860	947
515	912
367	785
936	942
499	904
578	968
397	893
779	958
316	968
214	920
589	834
676	722
277	976
593	953
560	776
362	791
293	920
334	958
581	835
292	732
457	799
672	724
589	955
341	853
649	740
203	919
786	974
758	912
499	917
526	791
773	897
138	386
140	984
897	963
98	987
695	977
643	787
478	979
230	914
753	918
646	792
11	281
665	805
398	461
637	743
31	933
502	518
311	987
889	964
94	989
498	813
9	622
83	571
429	979
630	969
83	342
470	751
841	923
247	450
288	976
324	404
535	853
356	585
466	982
223	995
875	921
262	923
732	872
451	859
198	938
500	980
627	792
49	815
701	741
348	882
227	821
287	872
774	990
889	977
933	983
107	941
905	921
671	754
850	985
473	998
338	810
865	970
199	880
592	811
960	978
597	926
60	950
849	881
219	714
472	931
692	934
733	935
516	937
184	235
722	813
708	878
174	190
454	998
206	896
321	883
117	824
7	952
530	993
198	254
82	308
428	716
496	591
432	835
69	783
229	772
900	940
275	888
770	830
252	904
902	986
659	999
370	896
860	989
717	940
777	991
20	783
142	480
624	897
729	950
352	963
589	647
907	956
566	663
782	961
587	951
284	950
144	381
985	997
640	962
937	956
59	724
279	956
675	956
246	550
489	951
374	735
365	915
841	844
268	982
579	615
463	669
582	620
807	967
820	906
33	563
313	846
385	456
596	905
496	967
307	802
577	626
771	906
774	911
204	795
512	682
214	988
52	926
709	967
79	800
588	906
929	970
335	460
524	921
651	962
227	634
345	397
704	973
126	996
644	693
500	685
651	854
582	983
917	973
340	403
295	926
556	967
514	970
10	942
151	881
54	985
725	924
453	465
57	465
494	991
667	919
400	575
746	983
787	984
28	932
671	809
690	822
882	992
481	648
720	930
898	973
461	935
278	999
708	812
42	988
768	863
138	817
88	996
611	771
905	989
863	992
838	935
328	833
455	874
418	992
900	995
757	946
435	895
76	962
761	836
654	710
428	892
156	204
138	830
858	890
920	950
818	939
596	597
377	967
839	998
695	724
874	955
103	849
846	893
610	882
605	952
457	788
839	890
121	839
28	382
415	562
24	906
758	901
642	955
408	788
224	967
614	893
655	665
686	732
369	796
792	899
704	786
957	966
322	492
313	901
387	850
62	272
273	455
429	968
630	729
602	896
748	950
473	745
767	963
128	976
904	968
466	971
447	729
122	178
595	856
614	906
655	678
755	845
121	973
82	981
549	861
554	976
573	989
326	331
61	814
129	689
611	692
905	910
487	922
382	640
762	861
445	925
725	979
348	992
76	533
141	928
482	992
884	972
917	920
755	858
773	912
165	992
201	686
385	995
329	871
711	936
423	469
194	646
232	938
378	992
507	877
667	866
768	918
745	934
528	936
926	982
424	1000
840	915
349	826
509	815
440	944
674	882
627	807
103	770
497	926
838	990
805	813
263	530
782	829
460	815
735	983
620	767
854	934
451	995
933	998
248	895
671	998
503	596
16	774
747	993
236	777
189	665
615	773
353	544
881	929
377	901
44	957
118	906
723	757
319	667
902	988
327	491
425	834
380	768
143	855
270	896
559	770
330	947
825	889
906	999
290	501
472	478
545	956
536	907
603	668
448	794
219	971
230	837
758	956
610	829
340	968
563	717
561	792
506	856
887	962
739	835
661	915
273	510
56	512
811	859
198	861
530	553
339	985
769	835
834	964
512	913
850	908
929	972
607	921
390	923
333	389
885	902
291	392
375	800
222	292
655	854
586	983
966	975
391	744
281	872
415	872
597	849
127	405
459	915
393	561
799	983
436	931
838	911
829	862
433	633
438	977
364	762
195	990
859	970
396	980
33	928
706	913
33	110
384	862
692	978
26	888
287	929
232	993
947	975
386	413
536	586
701	919
646	983
882	994
439	919
659	922
198	298
516	873
103	475
824	989
870	876
914	919
451	929
437	765
495	935
352	886
731	919
851	984
925	933
722	870
224	593
246	352
504	876
701	932
384	996
525	935
981	986
879	938
777	927
763	992
942	994
97	902
735	930
501	763
231	902
311	602
187	832
252	961
916	941
631	994
925	946
27	964
710	994
839	879
388	943
858	892
99	840
589	704
668	997
888	1000
599	897
464	938
10	502
483	951
538	887
920	952
276	887
596	828
675	892
279	892
105	776
196	894
99	961
332	903
506	790
170	612
247	307
417	489
890	938
909	951
809	949
396	551
869	1000
635	833
524	965
716	906
153	500
834	898
185	452
195	911
712	908
436	973
73	921
470	742
616	796
387	973
98	870
170	975
662	683
1	937
334	854
466	973
89	986
328	514
144	693
493	847
760	962
457	924
919	955
607	868
174	986
334	975
15	175
28	639
396	806
327	935
542	860
643	912
569	697
607	989
16	750
393	508
81	650
617	630
223	999
787	812
657	931
674	871
99	411
558	696
893	915
26	835
461	992
158	991
409	573
815	995
634	920
657	823
674	992
426	927
164	890
112	471
967	985
667	989
837	875
405	989
928	993
735	864
960	982
430	753
146	994
3	420
657	944
30	782
645	826
87	535
652	987
740	834
430	645
526	582
13	1000
714	818
444	957
571	998
967	998
51	208
818	875
60	967
839	934
715	898
401	708
15	901
997	998
202	498
749	896
255	361
302	850
283	608
825	891
186	904
423	847
524	899
804	953
702	942
677	885
663	721
396	606
621	724
552	853
128	562
78	970
744	794
582	732
348	565
256	976
61	737
302	863
542	781
929	961
681	896
63	783
524	912
123	568
339	866
350	732
140	922
704	964
506	979
313	850
22	112
440	625
917	964
755	902
292	912
457	979
892	907
473	923
123	810
679	799
651	966
73	989
799	864
711	980
408	979
586	985
634	733
551	735
109	804
530	797
249	518
875	980
699	754
19	995
179	984
776	974
849	927
954	980
632	700
12	992
433	985
722	859
903	934
37	756
548	706
42	871
685	977
165	941
858	868
803	932
300	577
238	931
558	872
692	872
783	990
511	531
180	926
125	990
521	990
606	805
74	944
671	934
657	999
638	757
555	988
756	978
338	990
425	878
313	408
337	765
409	870
562	883
823	924
587	647
845	942
798	867
844	983
585	988
483	940
923	983
383	709
677	927
71	888
57	953
236	955
640	779
65	319
225	308
925	948
128	604
152	961
909	940
331	963
100	542
661	838
628	661
559	827
388	945
911	986
145	958
126	679
594	784
29	783
519	610
758	892
73	789
730	830
438	658
635	943
855	946
626	894
189	856
612	959
772	948
629	899
931	941
325	902
306	623
778	847
38	845
244	913
693	776
285	456
885	946
279	907
265	972
306	744
894	951
591	913
718	954
47	749
80	697
811	916
520	969
794	949
899	965
122	290
521	790
829	906
718	846
523	570
299	862
63	851
390	980
835	842
463	970
521	911
48	233
175	274
77	934
361	693
856	901
820	978
190	811
212	570
878	919
778	981
363	739
776	908
101	998
238	744
439	505
912	917
221	282
873	962
253	988
808	981
546	981
558	806
898	911
447	975
139	593
383	401
385	999
104	757
486	822
453	645
126	250
134	865
194	650
414	919
419	768
974	990
523	825
289	658
638	812
192	991
104	878
543	696
502	658
156	250
199	886
469	481
320	358
366	474
187	997
541	1000
571	879
153	891
249	599
777	984
276	702
648	833
381	718
408	592
914	989
619	775
176	242
649	654
635	756
888	936
198	489
967	1000
703	890
782	954
823	992
721	944
434	887
217	889
291	838
635	648
478	664
997	1000
147	564
532	900
435	967
302	852
350	600
658	716
88	600
102	269
809	885
728	960
774	783
705	949
776	829
280	662
71	259
494	850
614	952
75	903
591	968
314	919
429	906
778	794
910	950
225	618
95	508
683	907
628	971
176	847
899	912
940	950
678	684
857	915
328	342
176	968
732	920
262	742
322	793
671	681
693	965
954	969
54	978
706	904
632	689
293	994
530	678
628	984
843	909
829	974
634	735
746	976
424	925
639	850
861	926
685	966
317	570
745	980
924	982
201	624
202	997
384	974
857	928
320	989
521	979
595	928
414	853
268	533
534	918
176	981
470	933
844	851
486	877
761	816
544	818
673	703
241	817
617	808
829	987
240	821
350	989
611	993
248	941
803	934
402	590
729	756
527	770
921	926
819	915
497	864
153	825
419	944
441	703
854	872
565	769
674	941
775	993
508	878
847	869
599	767
698	746
988	993
779	819
659	939
800	878
818	932
763	996
601	705
821	937
34	69
932	953
976	996
566	832
915	986
934	999
192	362
791	950
307	608
666	955
512	717
751	999
522	947
869	991
635	824
712	778
104	370
716	897
383	724
52	853
167	840
709	894
795	897
44	211
104	262
628	905
892	951
589	950
160	507
725	959
758	907
269	679
885	948
164	168
801	954
121	966
369	802
424	738
957	972
234	614
299	743
426	784
813	964
18	989
752	954
678	739
31	928
573	982
669	690
75	971
493	730
704	913
19	810
547	966
82	866
720	857
582	923
203	338
843	964
48	464
655	913
856	903
359	622
262	689
555	911
706	851
838	970
549	867
669	932
59	451
861	873
446	631
27	647
192	980
123	880
107	118
7	705
409	685
782	930
900	922
845	986
960	973
165	998
421	924
803	989
132	821
627	800
835	978
577	942
516	932
590	881
796	986
455	693
768	924
353	645
914	978
380	519
234	990
592	698
745	940
845	878
622	806
668	922
186	653
167	411
544	886
659	873
387	414
604	937
967	989
865	978
906	979
636	889
31	257
196	590
559	642
583	999
517	645
462	709
580	930
497	932
879	997
736	948
689	873
804	823
515	720
895	941
532	889
955	992
375	417
110	900
210	609
311	661
913	995
8	660
527	959
907	951
268	964
469	954
992	995
804	944
601	881
124	956
256	846
779	887
267	712
728	841
115	843
901	998
675	951
114	389
769	815
936	992
237	954
834	944
677	997
911	935
770	959
811	960
561	785
332	962
602	823
929	952
299	785
189	913
211	672
188	954
931	998
848	1000
540	847
570	726
811	852
662	729
579	960
794	885
711	850
771	901
568	838
292	903
75	905
452	626
765	857
811	973
126	870
621	849
771	793
62	333
683	909
746	965
653	737
704	968
676	906
244	983
354	626
257	693
100	975
711	863
139	637
466	803
166	511
116	919
773	960
792	973
64	234
597	963
509	850
211	927
868	968
706	906
764	847
442	796
750	912
631	732
565	866
369	991
662	984
261	640
68	999
343	975
780	976
678	928
741	984
636	702
400	691
460	742
229	809
646	868
833	923
475	986
604	871
46	55
726	982
946	985
146	932
457	528
715	823
11	707
319	823
764	981
923	974
312	820
680	987
518	925
69	833
666	823
638	990
798	979
476	928
393	930
16	943
668	869
115	656
631	987
309	936
501	877
509	997
605	934
223	603
324	951
365	952
635	813
728	775
593	816
501	998
325	772
302	788
214	904
453	957
539	997
33	371
148	321
186	613
714	998
497	1000
285	555
235	963
510	939
818	826
8	957
365	965
566	955
294	496
332	788
640	904
753	781
524	958
183	665
904	950
515	909
81	388
760	942
894	942
478	963
65	565
753	902
82	734
450	901
18	978
746	899
448	976
303	329
602	891
239	573
753	794
393	488
35	514
334	847
193	871
672	842
37	331
424	740
603	971
289	515
808	851
159	442
472	673
155	966
790	982
246	855
507	859
842	849
873	953
933	967
743	843
163	268
607	982
379	566
783	915
337	569
282	633
843	966
58	925
581	966
861	983
61	930
364	702
451	856
652	846
960	962
96	399
440	926
963	967
500	977
679	979
701	738
632	638
617	744
975	977
37	694
570	928
784	857
819	851
34	810
405	982
424	995
597	923
726	808
60	947
762	990
541	991
622	687
902	970
136	942
626	806
87	528
648	824
768	926
914	980
592	929
624	881
333	934
467	934
541	883
907	940
967	991
791	994
92	993
708	996
23	893
427	717
513	757
821	873
740	948
149	480
797	930
318	932
645	832
515	951
441	773
694	953
265	547
366	599
311	663
705	819
27	904
223	550
300	770
2	847
681	876
712	943
703	894
890	986
251	999
848	989
512	545
589	994
481	966
663	943
654	894
478	897
101	910
175	896
161	961
758	951
772	886
769	817
788	830
457	959
663	835
561	787
890	999
22	923
705	953
20	96
820	903
704	957
52	802
299	908
598	975
646	723
516	613
366	854
572	959
594	977
561	800
73	982
417	792
24	43
494	746
903	914
452	978
278	862
33	802
611	742
156	872
747	788
563	967
623	981
81	698
356	637
480	969
917	970
74	924
817	968
454	916
137	980
734	970
577	986
232	988
636	812
107	993
437	868
924	986
743	911
643	973
847	968
866	981
342	981
898	970
227	765
958	984
290	296
601	683
694	874
174	350
262	988
798	968
657	992
471	573
692	986
497	747
323	594
419	827
372	981
969	971
86	358
826	922
196	755
437	881
886	936
321	935
457	530
467	989
847	981
401	406
254	881
684	694
298	887
317	937
821	928
14	899
504	992
402	715
976	987
93	374
731	927
459	468
937	995
469	661
548	954
172	374
886	949
181	608
379	889
635	815
580	879
742	941
496	656
661	952
394	608
36	900
308	541
323	849
235	965
18	967
804	893
20	30
517	836
448	965
346	954
869	995
148	444
506	906
695	842
244	677
920	960
123	616
197	565
45	962
264	740
658	667
300	959
459	952
720	727
950	960
526	898
378	734
468	893
129	444
146	613
406	981
304	970
63	615
274	798
208	444
474	563
79	973
201	670
868	904
431	866
631	668
259	796
562	568
759	853
704	917
327	930
275	740
671	740
473	984
65	930
261	576
789	961
84	391
898	904
259	917
166	689
842	972
639	909
105	450
193	297
281	935
960	964
146	976
851	913
39	769
493	976
782	813
69	877
129	928
160	766
454	984
335	767
151	946
844	910
627	912
486	936
766	990
604	928
446	985
465	998
587	695
699	936
248	1000
960	977
321	990
462	700
921	985
236	882
420	474
442	987
634	928
656	687
754	993
537	995
303	828
974	996
485	576
237	474
844	923
250	938
286	595
511	942
406	660
344	950
900	939
858	942
402	662
742	996
654	883
511	834
758	940
518	995
163	767
168	845
825	886
621	827
781	816
198	495
98	557
492	713
304	891
906	996
642	657
67	426
848	991
56	496
732	779
4	77
468	706
487	719
387	781
795	835
459	886
915	937
698	939
32	324
557	963
794	876
706	763
207	850
730	891
31	853
499	958
251	893
232	614
355	950
