1	2 
2	2 
3	2 
4	3 
5	2 
6	2 
7	2 
8	3 
9	1 
10	3 
11	2 
12	3 
13	2 
14	2 
15	2 
16	3 
17	2 
18	3 
19	3 
20	1 
21	1 
22	2 
23	2 
24	1 
25	1 
26	1 
27	2 
28	1 
29	3 
30	1 
31	1 
32	2 
33	3 
34	2 
35	1 
36	3 
37	2 
38	1 
39	1 
40	3 
41	2 
42	2 
43	3 
44	2 
45	2 
46	3 
47	2 
48	1 
49	3 
50	2 
51	1 
52	1 
53	1 
54	2 
55	3 
56	3 
57	1 
58	1 
59	2 
60	1 
61	1 
62	2 
63	3 
64	1 
65	2 
66	2 
67	2 
68	1 
69	2 
70	2 
71	2 
72	2 
73	3 
74	1 
75	3 
76	2 
77	2 
78	2 
79	2 
80	2 
81	2 
82	1 
83	2 
84	2 
85	2 
86	2 
87	2 
88	2 
89	2 
90	1 
91	1 
92	1 
93	3 
94	2 
95	3 
96	3 
97	1 
98	3 
99	2 
100	2 
